molecule_chembl_id,canonical_smiles
CHEMBL3648078,C[C@@H](Nc1nc(Nc2ccc(S(=N)(=O)C3CCCC3)cc2)ncc1Br)C(C)(C)O
CHEMBL3747481,O=C(Nc1cccc(C(F)(F)F)c1)n1ccc2cc(Oc3ncnc4c3CNC4)ccc21
CHEMBL3746273,C[C@@H]1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C4(C)CC4)[nH]n3)c2)CN1
CHEMBL3746562,CC1(c2cc(NC(=O)n3ccc4cc(Oc5ncnc6c5CCNC6)ccc43)n[nH]2)CC1
CHEMBL3745816,CC(C)(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CNC5)ccc32)no1
CHEMBL3747669,C[C@H]1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C(C)(C)C)on3)c2)CN1
CHEMBL1087218,c1ccc(-c2nnc(Nc3ccc4c(c3)OCCO4)o2)c(NCc2ccncc2)c1
CHEMBL512863,Cc1cc(NC(=O)c2nscc2NCc2ccncc2)ccc1C(F)(F)F
CHEMBL3221552,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C.Cl
CHEMBL526639,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2ccncc2c1
CHEMBL1823220,C#Cc1cc2c(cc1N1CCN(C3COC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
CHEMBL472504,Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(C(=O)N5CCN(C)CC5)cnn4c3N)cc2)c1
CHEMBL507533,CCOC(=O)c1cnn2c(N)c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)cnc12
CHEMBL4466088,O=C(CSC(=S)N1CCN(c2ccccc2)CC1)Nc1cccc(NC(=O)c2ccccn2)c1
CHEMBL521201,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2)cc(OC)c1OC
CHEMBL4079917,C[C@H]1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C4CC4)on3)c2)CN1
CHEMBL3747273,CC(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CNC5)ccc32)no1
CHEMBL1172815,Cc1ccc(NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)cc1
CHEMBL1241587,CC(C)n1nc(-c2ccc3c(c2)CCO3)c2c(N)ncnc21
CHEMBL153843,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1
CHEMBL1242386,CC(C)n1nc(-c2ccc3[nH]ncc3c2)c2c(N)ncnc21
CHEMBL398610,CCOc1cccc2c1c(/C=C1\C(=O)NN=C1c1snnc1C)cn2C
CHEMBL148744,Cc1c[nH]c(/C=C2\C(=O)Nc3ccc(Br)cc32)c1CCC(=O)O
CHEMBL2016918,O=C(CN1CCCCC1)N1CCc2nc(-c3cc4c(F)cccc4[nH]c3=O)[nH]c2C1
CHEMBL2016927,O=C(Cc1ccncc1)N1CCc2nc(-c3cc4cc(Cl)ccc4[nH]c3=O)[nH]c2C1
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
CHEMBL420528,O=S(=O)(NC1CCNC1)c1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1
CHEMBL3979920,Cn1cc(-c2nc(N[C@@H]3CCCC[C@@H]3N)c(F)c3c2C(=O)NC3)cn1
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
CHEMBL78303,Cc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1
CHEMBL324335,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)cs1
CHEMBL1668418,COc1cc(O)c2c(c1)/C=C/CCCC(=O)/C=C/C[C@H](C)OC2=O
CHEMBL176078,CCN(Cc1ccccc1)c1nc(O)nc(Nc2ccc3ncsc3c2)n1
CHEMBL176553,COc1cc(Nc2ncc(-c3ccccc3)o2)cc(OC)c1
CHEMBL2036726,Cc1ccc(Nc2nccc(-c3nc4ccccc4n3C)n2)cc1
CHEMBL200586,COC(=O)c1cc2c(C)n[nH]c2s1
CHEMBL2047251,COc1cccc(Nc2nc(N)nc3c2-c2ccccc2C3)c1
CHEMBL2011303,Nc1cc(-c2ccncc2)nn1-c1c(Cl)cc(Cl)cc1Cl
CHEMBL4562341,COc1ccc(-c2cc3ccc(OC)cc3nc2Nc2ccc(NC(=O)CN3CCOCC3)cc2)cc1
CHEMBL1278149,COc1cc2ncnc(Oc3ccc(Br)c(F)c3)c2cc1OC
CHEMBL2322142,c1cc2c(ncc3ncc(C4CCCCC4)n32)[nH]1
CHEMBL98385,Cc1cccc(Nc2ncc(-c3ccccc3)s2)n1
CHEMBL4293467,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccccc1C(F)(F)F
CHEMBL3633690,CCS(=O)(=O)c1ccc(OC)c(Nc2cn(-c3ccc(O)c(-c4cc[nH]c4)c3)nn2)c1
CHEMBL2377495,CSc1nc2nnnc(Cl)c2s1
CHEMBL1242029,COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1
CHEMBL1081312,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1
CHEMBL1688215,Nc1nccc(-c2ccc3c(N)n[nH]c3c2)n1
CHEMBL440727,COc1cc2ncnc(Nc3cc(O)c(C)cc3F)c2cc1OC
CHEMBL1276980,Cc1c(/C=C2\C(=O)Nc3ccc(F)cc32)[nH]c2c1C(=O)N(C[C@H](O)CN1CCOCC1)CC2
CHEMBL1278233,CCN(CC)CCN1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(Br)cc43)c(C)c2C1=O
CHEMBL1276981,CCN(CC)CCN1CCCc2[nH]c(/C=C3\C(=O)Nc4ccc(F)cc43)c(C)c2C1=O
CHEMBL3901672,CS(C)(=O)=NC(=O)c1cnc(N)c(C#Cc2cccc(NC(=O)c3ccc(Cl)cc3)c2)c1
CHEMBL3985264,Cc1ccc(F)c(NC(=O)Nc2cccc(C#Cc3cncc(C(=O)N=S(C)(C)=O)c3)c2)c1
CHEMBL3982995,Cc1cccc(NC(=O)Nc2cccc(N3CCc4c(cnc5ccnn45)C3)c2)c1
CHEMBL258437,Cn1cc2c(n1)CCc1c-2c2c(c3c1[nH]c1ccccc13)CNC2=O
CHEMBL3942716,COc1cc(OC)cc(N(CCS(C)(=O)=O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1
CHEMBL4164946,O=C(Cn1c(-c2ccco2)nc2ccccc21)N/N=C/c1ccccc1Cl
CHEMBL276711,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1
CHEMBL256974,NC(=O)c1cc2nccc(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)c2s1
CHEMBL3702663,Cc1ccc(C(=O)Nc2cccc(C(C)C)c2)cc1N1CCc2nc(N)ncc2C1
CHEMBL4171943,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)cn1
CHEMBL3956039,O=C(Nc1cccc(C#Cc2ccc3nccn3n2)c1)c1cccc(C(F)(F)F)c1
CHEMBL3745816,CC(C)(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CNC5)ccc32)no1
CHEMBL496575,CCCCc1nn2ncccc2c1-c1ccnc(Nc2ccc(N3CCN(C)CC3)cc2)n1
CHEMBL4238320,COc1cc(Nc2ncc3c(n2)-c2ccccc2SC3)cc(OC)c1OC
CHEMBL1762528,CN(c1cccc(CO)c1)c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1
CHEMBL1762526,Cc1ccc(C)c(N(C)c2ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)c1
CHEMBL4282473,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1cccc(F)c1
CHEMBL3896274,Cc1ccoc1C(=O)Nc1cccc(Oc2ccnc3cc(C(=O)OCCO)sc23)c1
CHEMBL3644550,Cc1cccc(NC(=O)Nc2ccc(N3CCc4ccncc4C3)c(C)c2)c1
CHEMBL3948032,Nc1cn2nc(C#Cc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)ccc2n1
CHEMBL2403377,CC(=O)N1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(C#N)cc43)cc2C1
CHEMBL194176,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccn4)c3)o2)c1
CHEMBL404571,Nc1n[nH]c2ccnc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12
CHEMBL255743,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(N)c34)cc2)c1
CHEMBL404257,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3nccc4[nH]nc(N)c34)cc2)c1
CHEMBL271441,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cncc4[nH]nc(N)c34)cc2)c1
CHEMBL256043,COc1cccc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(N)c34)cc2)c1
CHEMBL404571,Nc1n[nH]c2ccnc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12
CHEMBL271441,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cncc4[nH]nc(N)c34)cc2)c1
CHEMBL276711,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1
CHEMBL1681945,CO/N=C/c1c(N)ncnc1Oc1ccc(NC(=O)Nc2cc(C)on2)c(Cl)c1
CHEMBL467549,O=C(c1ccccc1NCc1ccncc1)c1n[nH]c2ccccc12
CHEMBL261720,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=S)Nc1c(F)cccc1F
CHEMBL347074,Cc1c(CCC(=O)O)c[nH]c1/C=C1\C(=O)Nc2cc(-c3ccccc3)ccc21
CHEMBL2047246,Nc1nc2c(c(Nc3cccc(F)c3)n1)-c1ccccc1C2
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
CHEMBL153843,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1
CHEMBL153843,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1
CHEMBL4081227,c1cc(-c2cnn3cc(-c4ccsc4)cnc23)ccn1
CHEMBL2348995,Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)c2)n(-c2ccccc2)n1
CHEMBL2349004,O=C(Nc1cccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)c1)C1CC1
CHEMBL2349006,O=C(Nc1cccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)c1)c1cccc(F)c1
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
CHEMBL1934324,CN1CCC(COc2ccc3c(Nc4ccc(NC(=O)NC5CC5)cc4)ncnc3c2)CC1
CHEMBL2409782,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)sc4n3)ccc2C)n(C)n1
CHEMBL2018755,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C
CHEMBL2047242,Nc1nc2c(c(Nc3cccc(Cl)c3)n1)-c1ccccc1C2
CHEMBL2385579,c1cc(N2CCOCC2)ccc1-c1cnc2c(-c3cn[nH]c3)cnn2c1
CHEMBL4448424,COc1ccc(-n2cc(NC(=O)c3ccc(NS(=O)(=O)c4ccccc4)cc3)cn2)cc1
CHEMBL4166401,Nc1ncc2ccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(F)c(F)c5)CC4)cc3)cc2n1
CHEMBL4293912,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(NC(C)C)ncc32)cc1
CHEMBL4286642,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccccc1C
CHEMBL4537518,C/C=C(\C)C(=O)O[C@@H]1C2=C(C)C(=O)N[C@]2(O)C[C@@]2(C)O[C@@H]2CC[C@@]2(C)O[C@H]12
CHEMBL4074672,O=C(Nc1cc(C2CC2)on1)n1ccc2cc(Oc3cc(CO)ncn3)ccc21
CHEMBL3644551,Cc1cccc(NC(=O)Nc2ccc(N3CCc4ccncc4C3)cc2C)c1
CHEMBL3981059,COc1cccc(Nc2ncc3c(n2)CCN(C(=O)c2cccnc2)C3)c1
CHEMBL1289601,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O
CHEMBL2113171,COCCOc1cc2ncnc(NC3=CC(=O)C(OC(CF)CF)=C(Cl)C3=O)c2cc1OC
CHEMBL3686064,CC(C)(C(=O)O)n1cc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)cn1
CHEMBL3690451,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4ccnnc4)ccn23)c1
CHEMBL3690499,Cc1cnnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)n1
CHEMBL3694718,Cn1cncc1C#Cc1ccn2c(-c3cccc(NC(=O)NC4CC4)c3)cnc2c1
CHEMBL3671491,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O
CHEMBL3690523,Cc1cc(N)nc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)n1
CHEMBL3938643,Cc1ccc(F)c(C(=O)Nc2cccc(C#Cc3cc(C(=O)N=S(C)(C)=O)cnc3N)c2)c1
CHEMBL3980266,Cc1cccc(NC(=O)Nc2cccc(C#Cc3cncc(C(=O)N=S(C)(C)=O)c3)c2)c1
CHEMBL3910155,Cc1ccc(NC(=O)Nc2cccc(C#Cc3cncc(C(=O)N=S(C)(C)=O)c3)c2)cc1
CHEMBL3934064,Cc1ccoc1C(=O)Nc1cccc(C#Cc2cc(C(=O)N=S(C)(=O)CCCO)cnc2N)c1
CHEMBL3917187,Cc1ccoc1C(=O)Nc1cccc(C#Cc2cncc(C(=O)N=S(C)(C)=O)c2)c1
CHEMBL2047243,Nc1nc2c(c(Nc3ccccc3)n1)-c1ccccc1C2
CHEMBL3948546,CC(C)c1ccccc1Nc1nc(N)nc2c1Cc1ccccc1-2
CHEMBL3953855,Nc1nc(Nc2cccc(F)c2)c2c(n1)-c1ccccc1C2
CHEMBL206403,Cc1ccc(NC(=O)c2ccccc2Cn2ccc3ncnc-3c2)c(F)c1
CHEMBL446182,COc1ccc2[nH]cc(C3=C(c4cc(OC)c(OC)c(OC)c4)C(=O)NC3=O)c2c1
CHEMBL3702606,Cc1ccc(NC(=O)c2cccc(N3CCc4nc(N)ncc4C3)c2)cc1
CHEMBL197158,NC(=O)c1ccc(-c2nnc(Nc3ccc(Br)cc3)c3ccccc23)cc1
CHEMBL177298,CC(C)(Nc1nc(NO)nc(Nc2ccc3ncsc3c2)n1)c1ccccc1
CHEMBL380898,COc1cc2c3c(c4c5ccccc5[nH]c4c2c(OC)c1OC)C(=O)NC3=O
CHEMBL205050,COc1cccc(Nc2nnc(-c3cccnc3CCc3ccncc3)o2)c1
CHEMBL153843,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1
CHEMBL378403,Cn1cc(/C=C2\C(=O)NN=C2c2cnccn2)c2c(Cl)cccc21
CHEMBL438970,COc1ccc2c(c1)c(/C=C1\C(=O)NN=C1c1cnccn1)cn2C
CHEMBL404223,Nc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12
CHEMBL256043,COc1cccc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(N)c34)cc2)c1
CHEMBL199737,CC(=O)Nc1c(C(N)=O)sc2[nH]nc(C)c12
CHEMBL199755,O=C(NC1CCCCC1)c1cc2c(-c3ccccc3)[nH]nc2s1
CHEMBL257479,Cc1cccc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(N)c34)cc2)c1
CHEMBL257533,Nc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4ccsc4)cc3)c12
CHEMBL199996,Cc1n[nH]c2sc(C(N)=O)c(NC(=O)Nc3ccccc3)c12
CHEMBL171745,COc1cc2c(Nc3cccc4ccoc34)ncnc2cc1OCCCN1CCOCC1
CHEMBL426887,Nc1n[nH]c2cccc(-c3ccc(NC(=O)NC4CCCC4)cc3)c12
CHEMBL3976229,COc1cc(Nc2ncc3c(n2)CCN(C(=O)c2cc(C)nn2C)C3)cc(OC)c1OC
CHEMBL3919045,COc1cc(Nc2ncc3c(n2)CCN(C(=O)c2cccs2)C3)cc(OC)c1OC
CHEMBL248108,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1
CHEMBL278472,COc1cc(OC)cc(-c2cc3cnc(NCCCO)cc3nc2NC(=O)NC(C)(C)C)c1
CHEMBL231371,CN1CCN(Cc2cc(Nc3nc4cc(Oc5ncnc6[nH]ccc56)ccc4[nH]3)ccc2Cl)CC1
CHEMBL149201,Cc1[nH]c(/C=C2\C(=O)Nc3cc(-c4ccccc4)ccc32)c(C)c1CCC(=O)O
CHEMBL3109350,COCCOc1ccn2c(-c3ccc4cccc(OCC5CCNC5)c4n3)cnc2c1
CHEMBL2430250,CCN(CC)CC(O)CNC(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2ccc(F)cc21
CHEMBL4483816,Cc1cccc(Cn2nc(C)c3c(NC(=O)c4csc5c(N)ncnc45)cccc32)n1
CHEMBL4441332,c1ccc(Nc2ncc3c(n2)-c2cccnc2SC3)cc1
CHEMBL182283,Cc1ccc(-c2cc3c(NC(=O)C4CC4)ncnc3o2)cc1
CHEMBL425387,Cc1cccc(NC(=O)Nc2ccc(-c3c(CN(C)C)sc4ncnc(N)c34)cc2)c1
CHEMBL197353,Cc1cccc(NC(=O)Nc2ccc(-c3c(CCO)sc4ncnc(N)c34)cc2)c1
CHEMBL212304,CNC(=O)c1ccc(F)c(NCc2cnc(Nc3ccccn3)s2)c1
CHEMBL207520,CNC(=O)c1cccc(NCc2cnc(Nc3ccccn3)s2)c1
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
CHEMBL3906367,Cc1ccoc1C(=O)Nc1cccc(Oc2ccnc3cc(C(=O)NCCCO)sc23)c1
CHEMBL472302,Cc1cccc(NC(=O)Nc2ccc(-c3cnc4ccnn4c3N)cc2)c1
CHEMBL452035,Nc1c(-c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)cnc2ccnn12
CHEMBL3891894,Cc1nc2ccc(-n3ncc(C(=O)c4cc5cc(CN6CCOCC6)ccc5[nH]4)c3N)cc2[nH]1
CHEMBL3976548,Nc1c(C(=O)c2cc3ccccc3[nH]2)cnn1-c1cc(O)ccc1Cl
CHEMBL3981956,Nc1c(C(=O)c2cc3ccccc3o2)cnn1-c1cc(O)ccc1Cl
CHEMBL3934772,COc1cc(OC)cc(N(CC#Cc2ncccc2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1
CHEMBL3924872,COc1cc(OCCO)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1
CHEMBL396586,CCOC(=O)Nc1cccc2c1Cc1c-2n[nH]c1-c1ccsc1
CHEMBL190960,COCC(=O)Nc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1
CHEMBL189998,Clc1cccc(Nc2cncc(-c3cncc(NCCCN4CCNCC4)c3)n2)c1
CHEMBL191107,Clc1cccc(Nc2cncc(-c3cncc(NCCCN4CCOCC4)c3)n2)c1
CHEMBL364000,CN(C)CCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1
CHEMBL202153,Cc1ccc(NC(=O)c2scnc2CCc2ccncc2)c(F)c1
CHEMBL381206,COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC(C)C)c23)c1
CHEMBL2113187,COCCOc1cc2ncnc(NC3=CC(=O)C(Oc4cccc(F)c4)=CC3=O)c2cc1OC
CHEMBL3706832,COCCOc1cc2ncnc(NC3=CC(=O)C(Cl)=C(OC(C)C)C3=O)c2cc1OC
CHEMBL184226,Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2)c1
CHEMBL3706822,COCCOc1cc2ncnc(NC3=CC(=O)C(Cl)=C(OC)C3=O)c2cc1OC
CHEMBL3706833,COCCOc1cc2ncnc(NC3=CC(=O)C(C)=CC3=O)c2cc1OC
CHEMBL2113174,COCCOc1cc2ncnc(NC3=CC(=O)C(Oc4ccccc4)=CC3=O)c2cc1OC
CHEMBL242555,COCCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccccc4)=CC3=O)c2cc1OC
CHEMBL2113175,COCCOc1cc2ncnc(NC3=CC(=O)C(OC(CF)CF)=CC3=O)c2cc1OC
CHEMBL200723,COC1=CC(=O)C(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)=CC1=O
CHEMBL204163,N#Cc1cnc(Nc2cc(N3CCCC(N)CC3)ncn2)s1
CHEMBL380735,N#Cc1cnc(Nc2cc(N3CCN(CCN4CCCC4)CC3)ncn2)s1
CHEMBL3644025,C#CCS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(O[C@H](C)C(C)(C)O)n2)cc1
CHEMBL276711,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1
CHEMBL2047251,COc1cccc(Nc2nc(N)nc3c2-c2ccccc2C3)c1
CHEMBL3976755,Nc1nc(Nc2ccc(Cl)cc2)c2c(n1)-c1ccccc1C2
CHEMBL363130,Cc1ccsc1C(=O)n1nc(Nc2ccc(S(N)(=O)=O)cc2)nc1N
CHEMBL470483,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1ccc(N)nc1
CHEMBL206279,O=C(Nc1ccc(N2CCOCC2)cc1)c1ccccc1Cn1ccc2ncnc-2c1
CHEMBL202805,Cc1cccc(NC(=O)c2ccccc2Cn2ccc3cnccc32)c1
CHEMBL2408732,Cc1c(-c2cnc(N)c3oc(-c4csc5cnccc45)cc23)cnn1C
CHEMBL3985222,COc1cc(OC)cc(N(CCN2CCCC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl
CHEMBL3745943,CC(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CCNC5)ccc32)n[nH]1
CHEMBL260532,COc1cc2nccc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1C(N)=O
CHEMBL3109341,COCCOc1ccn2c(-c3ccc4cccc(OC5CCN(C)CC5)c4n3)cnc2c1
CHEMBL402531,CCn1c2ccc(C(=O)c3cccs3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3
CHEMBL1241678,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@H]1CCOC1
CHEMBL193094,Cc1cc(CO)[nH]c1/C=C1\C(=O)Nc2ccccc21
CHEMBL2088089,Cc1cc(Nc2nc(NCCc3cccnc3)ncc2Br)n[nH]1
CHEMBL147138,COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1OC
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
CHEMBL4242522,CCc1ccc(N(C)c2ncnc3occ(C)c23)cc1
CHEMBL4283873,CNC(=O)c1cc(Oc2ccc(/C=C/c3ccncc3)cc2)ccn1
CHEMBL363607,Cc1ccc(F)c(C(=O)n2nc(Nc3ccc(S(N)(=O)=O)cc3)nc2C)c1F
CHEMBL3109354,COCCOc1ccn2c(-c3ccc4cccc(OCc5cnc[nH]5)c4n3)cnc2c1
CHEMBL324153,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)ccn1
CHEMBL1242112,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1O
CHEMBL1241948,CC(C)n1nc(-c2cccc(NS(C)(=O)=O)c2)c2c(N)ncnc21
CHEMBL1241768,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCOC1
CHEMBL1241770,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNC1
CHEMBL1241270,Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O
CHEMBL1241271,Cc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O
CHEMBL1242659,CCOc1ccc(-c2nn(C3CCCCC3)c3ncnc(N)c23)cc1OC
CHEMBL1241487,Nc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O
CHEMBL1241771,CC(C)n1nc(-c2ccc(C#N)c(F)c2)c2c(N)ncnc21
CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
CHEMBL3752008,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1
CHEMBL3753904,COc1ccc(-c2cc(NC(=O)Nc3ccncc3)cc(C(F)(F)F)c2)cn1
CHEMBL3752404,O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1
CHEMBL4549604,Cc1ccc(-n2cc(NC(=O)c3cccc(NS(=O)(=O)c4ccccc4)c3)cn2)cc1
CHEMBL4516917,O=C(Nc1ccccc1)Nc1cccc(NC(=O)c2ccccn2)c1
CHEMBL4467322,O=C(CSC(=S)N1CCOCC1)Nc1cccc(NC(=O)c2ccccn2)c1
CHEMBL4570460,C=CCN1CCN(C(=S)SCC(=O)Nc2cccc(NC(=O)c3ccccn3)c2)CC1
CHEMBL433097,CC(C)(C)n1cc(-c2ccc(Oc3cccc(N)c3)cc2)c2c(N)ncnc21
CHEMBL2348992,CCc1ccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)cc1NC(=O)c1cc(C)nn1C
CHEMBL2349012,Cn1nc(C(F)(F)F)cc1C(=O)Nc1cccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)c1
CHEMBL4072383,COc1ccc2c(c1)CCCN2c1nc(N)nc2c(Cc3ccccc3)c[nH]c12
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
CHEMBL2220486,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12
CHEMBL3236669,O=C1C(=O)c2c(oc3cc(O)c(O)cc23)-c2oc3cc(O)c(O)cc3c21
CHEMBL3403518,Cc1nc(N(C)c2ccc(OC(C)C)cc2)c2cc(C)oc2n1
CHEMBL1241679,CC(C)n1nc(-c2cccc(C#N)c2)c2c(N)ncnc21
CHEMBL2016898,O=C(c1cccnc1)N1CCc2nc(-c3cc4ccccc4[nH]c3=O)[nH]c2C1
CHEMBL2016903,O=C(c1ccncc1)N1CCc2nc(-c3cc4cc(F)ccc4[nH]c3=O)[nH]c2C1
CHEMBL2016906,CCN(CC)CC(=O)N1CCc2nc(-c3cc4ccccc4[nH]c3=O)[nH]c2C1
CHEMBL2016920,O=C(CN1CCCCC1)N1CCc2nc(-c3cc4cc(Cl)ccc4[nH]c3=O)[nH]c2C1
CHEMBL1668413,COc1cc(O)c2c(c1)CCCCCC(=O)C[C@H](Cl)C[C@H](C)OC2=O
